,time,worker_id,model_id,queue_size
9061,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,0,0
9062,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,0,0
9063,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,1,0
9064,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,1,0
9065,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,1,0
9066,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,2,0
9067,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,2,0
9068,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,2,0
9069,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,3,0
9070,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,3,0
9071,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,3,0
9072,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,14,0
9073,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,15,0
9074,27500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,16,0
9075,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,0,0
9076,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,0,0
9077,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,0,0
9078,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,1,1
9079,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,1,1
9080,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,1,1
9081,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,2,0
9082,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,2,0
9083,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,2,0
9084,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,3,0
9085,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,3,0
9086,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,3,0
9087,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,14,0
9088,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,15,0
9089,28000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,16,0
9090,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,0,0
9091,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,0,0
9092,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,0,0
9093,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,1,1
9094,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,1,1
9095,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,1,1
9096,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,2,0
9097,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,2,0
9098,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,2,0
9099,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,3,0
9100,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,3,0
9101,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,3,0
9102,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,14,0
9103,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,15,0
9104,28000,7d504677-6757-4b72-8b23-8de24b8f06cb,16,0
9105,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,0,0
9106,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,0,0
9107,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,0,0
9108,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,1,1
9109,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,1,1
9110,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,1,1
9111,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,2,0
9112,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,2,0
9113,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,2,0
9114,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,3,0
9115,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,3,0
9116,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,3,0
9117,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,14,0
9118,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,15,0
9119,28000,08b61b21-8dcb-490c-8a32-81ce834b2838,16,0
9120,28000,bfb28864-1419-471f-9b71-06d35d26a872,0,0
9121,28000,bfb28864-1419-471f-9b71-06d35d26a872,0,0
9122,28000,bfb28864-1419-471f-9b71-06d35d26a872,0,0
9123,28000,bfb28864-1419-471f-9b71-06d35d26a872,1,0
9124,28000,bfb28864-1419-471f-9b71-06d35d26a872,1,0
9125,28000,bfb28864-1419-471f-9b71-06d35d26a872,1,0
9126,28000,bfb28864-1419-471f-9b71-06d35d26a872,2,0
9127,28000,bfb28864-1419-471f-9b71-06d35d26a872,2,0
9128,28000,bfb28864-1419-471f-9b71-06d35d26a872,2,0
9129,28000,bfb28864-1419-471f-9b71-06d35d26a872,3,0
9130,28000,bfb28864-1419-471f-9b71-06d35d26a872,3,0
9131,28000,bfb28864-1419-471f-9b71-06d35d26a872,3,0
9132,28000,bfb28864-1419-471f-9b71-06d35d26a872,14,0
9133,28000,bfb28864-1419-471f-9b71-06d35d26a872,15,0
9134,28000,bfb28864-1419-471f-9b71-06d35d26a872,16,0
9135,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,0,0
9136,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,0,0
9137,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,0,0
9138,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,1,0
9139,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,1,0
9140,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,1,0
9141,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,2,0
9142,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,2,0
9143,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,2,0
9144,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,3,0
9145,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,3,0
9146,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,3,0
9147,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,14,0
9148,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,15,0
9149,28000,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,16,0
9150,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,0,0
9151,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,0,0
9152,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,0,0
9153,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,1,0
9154,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,1,0
9155,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,1,0
9156,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,2,0
9157,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,2,0
9158,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,2,0
9159,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,3,0
9160,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,3,0
9161,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,3,0
9162,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,14,0
9163,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,15,0
9164,28000,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,16,0
9165,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,0,1
9166,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,0,1
9167,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,0,1
9168,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,1,0
9169,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,1,0
9170,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,1,0
9171,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,2,0
9172,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,2,0
9173,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,2,0
9174,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,3,0
9175,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,3,0
9176,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,3,0
9177,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,14,0
9178,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,15,0
9179,28000,57376568-95f5-4fdb-9b7c-86737ec7be27,16,0
9180,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,0,0
9181,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,0,0
9182,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,0,0
9183,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,1,0
9184,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,1,0
9185,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,1,0
9186,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,2,0
9187,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,2,0
9188,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,2,0
9189,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,3,0
9190,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,3,0
9191,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,3,0
9192,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,14,0
9193,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,15,0
9194,28000,20979360-2e4d-47aa-ba97-c0a5f499fd90,16,0
9195,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,0,0
9196,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,0,0
9197,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,0,0
9198,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,1,0
9199,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,1,0
9200,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,1,0
9201,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,2,0
9202,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,2,0
9203,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,2,0
9204,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,3,0
9205,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,3,0
9206,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,3,0
9207,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,14,0
9208,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,15,0
9209,28000,1bd6d2f0-a8c1-4809-a00c-cb2585696672,16,0
9210,28000,f144d00e-87da-44d7-8d4c-6c04add85605,0,0
9211,28000,f144d00e-87da-44d7-8d4c-6c04add85605,0,0
9212,28000,f144d00e-87da-44d7-8d4c-6c04add85605,0,0
9213,28000,f144d00e-87da-44d7-8d4c-6c04add85605,1,0
9214,28000,f144d00e-87da-44d7-8d4c-6c04add85605,1,0
9215,28000,f144d00e-87da-44d7-8d4c-6c04add85605,1,0
9216,28000,f144d00e-87da-44d7-8d4c-6c04add85605,2,0
9217,28000,f144d00e-87da-44d7-8d4c-6c04add85605,2,0
9218,28000,f144d00e-87da-44d7-8d4c-6c04add85605,2,0
9219,28000,f144d00e-87da-44d7-8d4c-6c04add85605,3,0
9220,28000,f144d00e-87da-44d7-8d4c-6c04add85605,3,0
9221,28000,f144d00e-87da-44d7-8d4c-6c04add85605,3,0
9222,28000,f144d00e-87da-44d7-8d4c-6c04add85605,14,0
9223,28000,f144d00e-87da-44d7-8d4c-6c04add85605,15,0
9224,28000,f144d00e-87da-44d7-8d4c-6c04add85605,16,1
9225,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,0,0
9226,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,0,0
9227,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,0,0
9228,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,1,0
9229,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,1,0
9230,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,1,0
9231,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,2,0
9232,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,2,0
9233,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,2,0
9234,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,3,0
9235,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,3,0
9236,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,3,0
9237,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,14,0
9238,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,15,0
9239,28000,0d1d314d-b9ff-4e2b-a984-2157fc15be55,16,0
9240,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,0,0
9241,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,0,0
9242,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,0,0
9243,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,1,1
9244,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,1,1
9245,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,1,1
9246,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,2,0
9247,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,2,0
9248,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,2,0
9249,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,3,0
9250,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,3,0
9251,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,3,0
9252,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,14,0
9253,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,15,0
9254,28500,c4df44dc-da25-40e6-8129-7038c5cb0d4c,16,0
9255,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,0,0
9256,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,0,0
9257,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,0,0
9258,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,1,2
9259,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,1,2
9260,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,1,2
9261,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,2,0
9262,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,2,0
9263,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,2,0
9264,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,3,0
9265,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,3,0
9266,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,3,0
9267,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,14,0
9268,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,15,0
9269,28500,7d504677-6757-4b72-8b23-8de24b8f06cb,16,0
9270,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,0,0
9271,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,0,0
9272,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,0,0
9273,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,1,0
9274,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,1,0
9275,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,1,0
9276,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,2,0
9277,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,2,0
9278,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,2,0
9279,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,3,0
9280,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,3,0
9281,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,3,0
9282,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,14,0
9283,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,15,0
9284,28500,08b61b21-8dcb-490c-8a32-81ce834b2838,16,0
9285,28500,bfb28864-1419-471f-9b71-06d35d26a872,0,0
9286,28500,bfb28864-1419-471f-9b71-06d35d26a872,0,0
9287,28500,bfb28864-1419-471f-9b71-06d35d26a872,0,0
9288,28500,bfb28864-1419-471f-9b71-06d35d26a872,1,0
9289,28500,bfb28864-1419-471f-9b71-06d35d26a872,1,0
9290,28500,bfb28864-1419-471f-9b71-06d35d26a872,1,0
9291,28500,bfb28864-1419-471f-9b71-06d35d26a872,2,0
9292,28500,bfb28864-1419-471f-9b71-06d35d26a872,2,0
9293,28500,bfb28864-1419-471f-9b71-06d35d26a872,2,0
9294,28500,bfb28864-1419-471f-9b71-06d35d26a872,3,0
9295,28500,bfb28864-1419-471f-9b71-06d35d26a872,3,0
9296,28500,bfb28864-1419-471f-9b71-06d35d26a872,3,0
9297,28500,bfb28864-1419-471f-9b71-06d35d26a872,14,0
9298,28500,bfb28864-1419-471f-9b71-06d35d26a872,15,0
9299,28500,bfb28864-1419-471f-9b71-06d35d26a872,16,0
9300,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,0,0
9301,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,0,0
9302,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,0,0
9303,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,1,0
9304,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,1,0
9305,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,1,0
9306,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,2,0
9307,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,2,0
9308,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,2,0
9309,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,3,0
9310,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,3,0
9311,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,3,0
9312,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,14,0
9313,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,15,0
9314,28500,9f3a57bd-7723-48f0-98ec-aebc596b3bfc,16,0
9315,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,0,0
9316,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,0,0
9317,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,0,0
9318,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,1,0
9319,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,1,0
9320,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,1,0
9321,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,2,0
9322,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,2,0
9323,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,2,0
9324,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,3,0
9325,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,3,0
9326,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,3,0
9327,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,14,0
9328,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,15,0
9329,28500,034a0ee4-6259-4c2b-82f4-cfe7aa7820b2,16,0
9330,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,0,0
9331,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,0,0
9332,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,0,0
9333,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,1,0
9334,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,1,0
9335,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,1,0
9336,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,2,0
9337,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,2,0
9338,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,2,0
9339,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,3,0
9340,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,3,0
9341,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,3,0
9342,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,14,0
9343,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,15,0
9344,28500,57376568-95f5-4fdb-9b7c-86737ec7be27,16,0
9345,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,0,0
9346,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,0,0
9347,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,0,0
9348,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,1,0
9349,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,1,0
9350,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,1,0
9351,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,2,0
9352,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,2,0
9353,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,2,0
9354,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,3,0
9355,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,3,0
9356,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,3,0
9357,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,14,0
9358,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,15,0
9359,28500,20979360-2e4d-47aa-ba97-c0a5f499fd90,16,0
9360,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,0,0
9361,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,0,0
9362,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,0,0
9363,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,1,0
9364,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,1,0
9365,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,1,0
9366,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,2,0
9367,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,2,0
9368,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,2,0
9369,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,3,0
9370,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,3,0
9371,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,3,0
9372,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,14,0
9373,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,15,0
9374,28500,1bd6d2f0-a8c1-4809-a00c-cb2585696672,16,0
9375,28500,f144d00e-87da-44d7-8d4c-6c04add85605,0,0
9376,28500,f144d00e-87da-44d7-8d4c-6c04add85605,0,0
9377,28500,f144d00e-87da-44d7-8d4c-6c04add85605,0,0
9378,28500,f144d00e-87da-44d7-8d4c-6c04add85605,1,0
9379,28500,f144d00e-87da-44d7-8d4c-6c04add85605,1,0
9380,28500,f144d00e-87da-44d7-8d4c-6c04add85605,1,0
9381,28500,f144d00e-87da-44d7-8d4c-6c04add85605,2,0
9382,28500,f144d00e-87da-44d7-8d4c-6c04add85605,2,0
9383,28500,f144d00e-87da-44d7-8d4c-6c04add85605,2,0
9384,28500,f144d00e-87da-44d7-8d4c-6c04add85605,3,0
9385,28500,f144d00e-87da-44d7-8d4c-6c04add85605,3,0
9386,28500,f144d00e-87da-44d7-8d4c-6c04add85605,3,0
9387,28500,f144d00e-87da-44d7-8d4c-6c04add85605,14,0
9388,28500,f144d00e-87da-44d7-8d4c-6c04add85605,15,0
9389,28500,f144d00e-87da-44d7-8d4c-6c04add85605,16,0
9390,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,0,0
9391,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,0,0
9392,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,0,0
9393,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,1,0
9394,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,1,0
9395,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,1,0
9396,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,2,0
9397,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,2,0
9398,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,2,0
9399,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,3,0
9400,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,3,0
9401,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,3,0
9402,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,14,0
9403,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,15,0
9404,28500,0d1d314d-b9ff-4e2b-a984-2157fc15be55,16,0
9405,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,0,0
9406,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,0,0
9407,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,0,0
9408,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,1,0
9409,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,1,0
9410,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,1,0
9411,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,2,0
9412,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,2,0
9413,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,2,0
9414,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,3,0
9415,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,3,0
9416,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,3,0
9417,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,14,0
9418,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,15,0
9419,29000,c4df44dc-da25-40e6-8129-7038c5cb0d4c,16,0
9420,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,0,0
9421,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,0,0
9422,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,0,0
9423,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,1,2
9424,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,1,2
9425,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,1,2
9426,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,2,0
9427,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,2,0
9428,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,2,0
9429,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,3,0
9430,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,3,0
9431,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,3,0
9432,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,14,0
9433,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,15,0
9434,29000,7d504677-6757-4b72-8b23-8de24b8f06cb,16,0
9435,29000,08b61b21-8dcb-490c-8a32-81ce834b2838,0,0
9436,29000,08b61b21-8dcb-490c-8a32-81ce834b2838,0,0
9437,29000,08b61b21-8dcb-490c-8a32-81ce834b2838,0,0
